"url","price_in_rp","title","address","district","city","lat","long","facilities","property_type","ads_id","bedrooms","bathrooms","land_size_m2","building_size_m2","carports","certificate","electricity","maid_bedrooms","maid_bathrooms","floors","building_age","year_built","property_condition","building_orientation","garages","furnishing","price_in_billion_rp"
"https://www.rumah123.com/properti/depok/hos10613220/#qid~84a3f50f-176c-4bc3-9d81-d26066f48a8d",1.98e+09,"Rumah Seken Bebas Banjir Dekat Cinere Depok Harga All In Siap Kpr","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos10613220",3,2,95,105,0,"shm - sertifikat hak milik","2200 mah",0,0,2,NA,NA,"bagus","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10613255/#qid~84a3f50f-176c-4bc3-9d81-d26066f48a8d",2.52e+09,"Rumah 2 Lantai Strategis Di Andara Village Cinere Depok Harga All In Kpr","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos10613255",4,3,150,200,0,"shm - sertifikat hak milik","2200 mah",1,0,2,NA,NA,"","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10023045/#qid~84a3f50f-176c-4bc3-9d81-d26066f48a8d",1.56e+09,"Rumah Bebas Banjir Dekat Cinere Di Pahlawan Residence Bisa Nego Harga All In Kpr","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos10023045",3,2,109,90,0,"shm - sertifikat hak milik","2200 mah",0,0,2,NA,NA,"","",2,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10917936/#qid~b0d4bc41-db17-4512-9701-3f9f734f5040",1.5e+09,"Rumah Siap Kpr Harga All In di Cluster Cinere Modern Bisa Nego","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos10917936",4,3,151,150,2,"shm - sertifikat hak milik","7700 mah",1,0,2,NA,NA,"bagus","selatan",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10821018/#qid~8fc659a1-208c-4c24-ab80-85036a5f2453",1.92e+09,"Rumah Siap Kpr Di Graha 2 Cinere Akses Mudah Harga All In Nego","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos10821018",2,3,167,160,1,"shm - sertifikat hak milik","4400 mah",0,0,1,NA,NA,"bagus","barat",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10740206/#qid~8fc659a1-208c-4c24-ab80-85036a5f2453",1.56e+09,"Rumah Bebas Banjir Harga All In Di Bukit Griya Cinere Siap Kpr","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos10740206",3,3,72,140,1,"shm - sertifikat hak milik","3500 mah",1,0,2,NA,NA,"bagus","barat",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos9909636/#qid~bcadfd4a-091a-46d3-9d18-9dd60400cebd",1.4e+09,"Rumah Strategis di Diamond Andara Residence Harga All In Kpr Bisa Nego","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos9909636",3,2,78,120,1,"shm - sertifikat hak milik","2200 mah",0,0,2,NA,NA,"","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10577209/#qid~bcadfd4a-091a-46d3-9d18-9dd60400cebd",2.52e+09,"Rumah 2 Lantai Di Andara Village Cinere Harga All In Siap Kpr","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos10577209",4,3,150,200,1,"shm - sertifikat hak milik","2200 mah",1,0,2,NA,NA,"","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10606246/#qid~bcadfd4a-091a-46d3-9d18-9dd60400cebd",2.52e+09,"Rumah Modern Di Cornerstone House Dekat Cinere Harga All In Siap Kpr","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos10606246",4,3,132,125,1,"shm - sertifikat hak milik","5500 mah",0,0,2,NA,NA,"bagus","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10529642/#qid~fe8134f8-55b0-4db9-805f-3718223b2994",1.98e+09,"Rumah Seken Bebas Banjir Dekat Cinere Harga All In Nego Siap Kpr","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos10529642",3,2,95,105,1,"shm - sertifikat hak milik","2200 mah",0,0,2,NA,NA,"bagus","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10503445/#qid~d5cba54a-4165-493d-8434-9b982abad289",2.64e+09,"Rumah Strategis Di Pomentia Residence Bebas Banjir Dekat Cinere Harga All In Kpr","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos10503445",4,4,110,140,1,"shm - sertifikat hak milik","2200 mah",0,0,2,NA,NA,"bagus","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10506995/#qid~d5cba54a-4165-493d-8434-9b982abad289",2.04e+09,"Rumah Minimalis 2 Lantai Siap Kpr di Limo Residence Harga All In","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos10506995",2,2,113,150,1,"shm - sertifikat hak milik","1300 mah",0,0,2,NA,NA,"bagus","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10702952/#qid~d5cba54a-4165-493d-8434-9b982abad289",1.65e+09,"Rumah Modern Strategis di Cinere Dekat Tol Cilandak Harga All In Siap Kpr","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos10702952",3,3,78,110,1,"shm - sertifikat hak milik","2200 mah",0,0,2,NA,NA,"bagus","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10404814/#qid~d5cba54a-4165-493d-8434-9b982abad289",1.41e+09,"Rumah Bebas Banjir Dekat Cinere di Limo Residence Harga All In Nego Siap Kpr","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos10404814",3,3,180,112,1,"shm - sertifikat hak milik","2200 mah",0,0,2,NA,NA,"bagus","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10869346/#qid~d5cba54a-4165-493d-8434-9b982abad289",1.2e+09,"Rumah Seken Siap Kpr Dekat Cinere di Pamulang Estate Harga All In Nego","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos10869346",2,2,120,77,1,"shm - sertifikat hak milik","2200 mah",1,0,2,NA,NA,"bagus","timur laut",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos9973457/#qid~072f857e-71a7-4dbb-ac07-fe632e73a120",1.65e+09,"Rumah Mewah  Muraaah Di Cinere","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829," Jalur Telepon, Masjid, Keamanan 24 jam,  Taman, Taman, Jalur Telepon, Keamanan","rumah","hos9973457",4,3,140,200,0,"shm - sertifikat hak milik","2200 mah",0,0,2,7,2015,"bagus","selatan",2,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos9595571/#qid~072f857e-71a7-4dbb-ac07-fe632e73a120",1.9e+09,"Rumah cantik strategis","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829," Taman, Ac, Taman, AC, Keamanan","rumah","hos9595571",3,3,120,180,1,"shm - sertifikat hak milik","4400 mah",1,1,2,6,2016,"bagus","utara",0,"semi furnished",NA
"https://www.rumah123.com/properti/depok/hos11044535/#qid~3ee384ff-2b18-4d23-800e-03fd2c9e2dad",2.2e+09,"Rumah Modern Minimalis Lokasi Dekat Tol Di Cinere.","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos11044535",3,3,118,160,2,"shm - sertifikat hak milik","lainnya mah",2,1,2,NA,NA,"bagus sekali","",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos8559545/#qid~3ee384ff-2b18-4d23-800e-03fd2c9e2dad",2.7e+09,"Rumah Minimalis dalam Komplek dengan Harga Bagus.di Cinere Mas","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Taman","rumah","hos8559545",NA,NA,NA,NA,0,"shm - sertifikat hak milik","lainnya mah",1,1,NA,9,2013,"","",0,"",NA
"https://www.rumah123.com/properti/depok/hos9681886/#qid~3ee384ff-2b18-4d23-800e-03fd2c9e2dad",2.55e+09,"Rumah cantik strategis","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Ac,  Keamanan, Taman","rumah","hos9681886",3,3,120,158,1,"shm - sertifikat hak milik","4400 mah",1,1,2,5,2017,"bagus sekali","selatan",0,"",NA
"https://www.rumah123.com/properti/depok/hos11076087/#qid~9ce4817e-4140-4eb8-a138-c33b7ee58a54",1.48e+09,"Rumah Tropis 1km Tol Andara","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Track Lari,  One Gate System, Akses Parkir, Keamanan 24 jam,  Taman,  CCTV, Taman,  Playground, Wastafel, AC, Jalur Telepon","rumah","hos11076087",3,2,60,73,2,"shm - sertifikat hak milik","2200 mah",0,0,2,0,2022,"bagus","selatan",2,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11074431/#qid~9ce4817e-4140-4eb8-a138-c33b7ee58a54",5.7e+09,"Rumah Bagus Harga Menarik Di Cinere Dekat MRT Lebak Bulus","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829," Jogging Track,  Kolam Renang, Ac, Taman,  Keamanan","rumah","hos11074431",4,4,246,320,2,"shm - sertifikat hak milik","5500 mah",1,1,2,5,2017,"bagus","timur",1,"semi furnished",NA
"https://www.rumah123.com/properti/depok/hos10351203/#qid~9ce4817e-4140-4eb8-a138-c33b7ee58a54",3.5e+09,"#NEWLYRENOVATED# RUMAH SIAP HUNI DALAM KOMPLEK DEKAT LIVING PLAZA","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829," Jalur Telepon,  Ac, Masjid,  Taman, Keamanan","rumah","hos10351203",4,4,200,365,1,"shm - sertifikat hak milik","2200 mah",1,1,2,0,2022,"baru","timur",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11314343/#qid~9ce4817e-4140-4eb8-a138-c33b7ee58a54",1.57e+09,"Rumah 1 Lantai Habis Renovasi Surat SHM Di Graha Cinere","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Tempat Jemuran, Keamanan, Keamanan 24 jam, Taman","rumah","hos11314343",3,1,112,56,1,"shm - sertifikat hak milik","2200 mah",1,1,1,NA,NA,"bagus","",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11274646/#qid~9ce4817e-4140-4eb8-a138-c33b7ee58a54",9.7e+08,"RUMAH MURAH DI EXITE TOL PAMULANG","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829," Jalur Telepon,  Ac,  Jogging Track, Track Lari, Masjid,  Taman,  CCTV, Taman, AC, CCTV, Jalur Telepon, Keamanan","rumah","hos11274646",3,2,70,115,1,"shm - sertifikat hak milik","2200 mah",0,0,2,0,2022,"baru","selatan",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10942635/#qid~e19a6201-f35d-46d3-b41d-ad1925e9277b",1.95e+09,"Rumah Asri Siap Huni Dalam Town House Di Cinere Dekat Toll Brigif","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829," Jogging Track, Track Lari,  Kolam Renang, Masjid,  Taman, Ac, Taman, AC,  Keamanan","rumah","hos10942635",4,2,120,180,1,"shm - sertifikat hak milik","3500 mah",0,0,2,10,2012,"bagus","utara",0,"semi furnished",NA
"https://www.rumah123.com/properti/depok/hos11063024/#qid~cb65ff42-c6d2-4129-910a-ea72db550fe8",3e+09,"Rumah modern dalam kompleks dekat pintu tol Brigif","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman,  Kolam Renang","rumah","hos11063024",3,3,250,225,1,"shm - sertifikat hak milik","3500 mah",1,1,2,7,2015,"bagus sekali","barat",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11154670/#qid~2a32200d-ed85-467d-a5ae-0ac33703137f",4e+09,"Rumah Lingkungan Asri Bergaya Etnik Posisi Hook Di Cinere","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Taman","rumah","hos11154670",5,4,425,237,3,"shm - sertifikat hak milik","2200 mah",2,1,2,NA,NA,"bagus","",1,"semi furnished",NA
"https://www.rumah123.com/properti/depok/hos11190593/#qid~2a32200d-ed85-467d-a5ae-0ac33703137f",7.5e+08,"Di jual rumah murah di bawah harga pasar rumah 2 lantai di Cinere Depok Jawa barat","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Tempat Jemuran,  Jogging Track,  Akses Parkir,  Track Lari, Masjid, Keamanan 24 jam,  Taman, Wastafel, Lapangan Voli,  Masjid, Jalur Telepon, Keamanan, Lapangan Basket","rumah","hos11190593",4,2,170,200,1,"shm - sertifikat hak milik","900 mah",1,1,2,12,2010,"butuh renovasi","timur",2,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos9405566/#qid~2a32200d-ed85-467d-a5ae-0ac33703137f",8e+08,"Jual Rumah Desain Modern Dalam Cluster Amara Residence Sertifikat Hak Milik","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829," Jalur Telepon,  AC, Kitchen Set,  Taman,  CCTV, Taman, Wastafel, AC, Keamanan","rumah","hos9405566",3,3,65,78,1,"shm - sertifikat hak milik","3500 mah",1,1,2,0,2022,"baru","barat",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11153312/#qid~2a32200d-ed85-467d-a5ae-0ac33703137f",2.5e+09,"Cinere Dekat Mall Rumah Baru Harga Murah","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Masjid, Taman, Keamanan 24 jam","rumah","hos11153312",3,3,120,178,2,"shm - sertifikat hak milik","3500 mah",1,1,2,0,2022,"baru","barat",0,"",NA
"https://www.rumah123.com/properti/depok/hos11115532/#qid~0c01e11f-74d7-4aa3-bf40-55c33763b2f4",8.9e+08,"Jual Rumah di Cinere Unit Hook Lokasi Cluster Tepi Jalan Utama","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829," Jalur Telepon,  Jogging Track, Track Lari, Masjid, Keamanan 24 jam,  Taman, Taman, AC,  Masjid, CCTV, Jalur Telepon,  Keamanan","rumah","hos11115532",3,3,101,78,1,"shm - sertifikat hak milik","3500 mah",0,0,2,0,2022,"baru","barat",1,"semi furnished",NA
"https://www.rumah123.com/properti/depok/hos11249559/#qid~0c01e11f-74d7-4aa3-bf40-55c33763b2f4",2.2e+09,"Rumah cantik klasik modern dalam komplek terbaik dan modern cinere di Rumah dalam komplek modern cinere segera survey yuk Rumah 2 Lantai SHM Bagus","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Tempat Jemuran, Lapangan Bulu Tangkis,  Kolam Renang, Keamanan 24 jam, Kolam Renang, Taman,  Keamanan","rumah","hos11249559",4,3,118,160,2,"shm - sertifikat hak milik","3500 mah",1,1,2,4,2018,"bagus","",0,"semi furnished",NA
"https://www.rumah123.com/properti/depok/hos11319625/#qid~0c01e11f-74d7-4aa3-bf40-55c33763b2f4",4.2e+09,"Rumah mewah gaya klasik murah villa cinere mas segera survey","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829," One Gate System, Masjid, Keamanan 24 jam,  Taman, Taman,  Masjid, Keamanan","rumah","hos11319625",3,3,234,400,1,"shm - sertifikat hak milik","3300 mah",1,1,2,4,2018,"bagus","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11311538/#qid~0c01e11f-74d7-4aa3-bf40-55c33763b2f4",4e+09,"Rumah Keren Seperti Vila Jalan Depan Rumah Lebar","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Tempat Jemuran, Track Lari,  Akses Parkir,  One Gate System,  AC, Masjid, Kitchen Set, Keamanan 24 jam,  Taman,  Tempat Laundry,  CCTV,  Playground, Wastafel, Jalur Telepon","rumah","hos11311538",2,2,158,145,2,"shm - sertifikat hak milik","3300 mah",1,0,2,7,2015,"bagus","barat",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos9650060/#qid~29e57da4-9ae0-4422-8132-8c84af792680",3.5e+09,"Hunian Nyaman, Asri Dan Luas di Megapolitan Cinere Rsa012101","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829," Masjid, Keamanan, Taman,  AC","rumah","hos9650060",6,4,321,500,1,"shm - sertifikat hak milik","6600 mah",1,1,2,27,1995,"bagus","utara",1,"semi furnished",NA
"https://www.rumah123.com/properti/depok/hos9706438/#qid~365f5b2f-3b74-4287-8233-2a80ca5c16b5",6.85e+09,"Rumah Mewah Siap Huni Lokasi Sangat Strategis Di Cinere.","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos9706438",3,3,500,460,4,"hgb - hak guna bangunan","7700 mah",1,1,2,NA,NA,"bagus sekali","",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11167240/#qid~365f5b2f-3b74-4287-8233-2a80ca5c16b5",3.95e+09,"Rumah 2 Lantai Bagus Semi Furnished di Villa Cinere Mas","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Kolam Ikan, Taman","rumah","hos11167240",3,3,300,250,1,"shm - sertifikat hak milik","4400 mah",2,1,2,NA,NA,"bagus","",0,"semi furnished",NA
"https://www.rumah123.com/properti/depok/hos8522591/#qid~76ce0e84-4396-4d75-b2fc-42ebc8ebf9b5",1.9e+09,"RUMAH BAGUS DALAM KOMPLEK MEGAPOLITAN CINERE ESTATE DEKAT LAZUARDI","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829," Jalur Telepon, Masjid, Keamanan,  Taman","rumah","hos8522591",3,3,150,220,2,"shm - sertifikat hak milik","2200 mah",1,1,2,1,2021,"baru","timur",0,"",NA
"https://www.rumah123.com/properti/depok/hos10991944/#qid~76ce0e84-4396-4d75-b2fc-42ebc8ebf9b5",6.2e+09,"Rumah Keren 2 Lantai Komplek Elit Jalan Lebar 10 Menit Ke Mrt","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829," Jalur Telepon,  Taman, Jogging Track,  Masjid, Keamanan","rumah","hos10991944",4,3,710,388,2,"shm - sertifikat hak milik","3500 mah",2,1,2,22,2000,"bagus","timur",2,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos2831213/#qid~76ce0e84-4396-4d75-b2fc-42ebc8ebf9b5",5.8e+09,"Rumah Cinere Jalan Depan Lebar Kolam Renang Besar Area Keren","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829," Jalur Telepon,  Ac,  Kolam Renang, Masjid,  Taman, Keamanan","rumah","hos2831213",4,3,540,350,2,"shm - sertifikat hak milik","lainnya mah",1,1,1,17,2005,"bagus","selatan",2,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11231876/#qid~e2fd375c-9055-42a6-a2aa-920eb4f1b090",4.5e+09,"Rumah Bagus SHM di Blok M - Kawasan Mega Cinere , Depok","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Tempat Jemuran, Lapangan Bulu Tangkis,  One Gate System,  AC, Masjid, Kitchen Set, Keamanan 24 jam,  Taman,  CCTV, Taman, Wastafel, Lapangan Basket","rumah","hos11231876",4,3,387,175,0,"shm - sertifikat hak milik","3500 mah",0,0,1,NA,NA,"bagus","utara",2,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos8876269/#qid~e2fd375c-9055-42a6-a2aa-920eb4f1b090",1.09e+09,"Rumah Nyaman Strategis Siap Huni di Selatan Jakarta","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829," Jalur Telepon,  Ac,  CCTV, Taman, AC,  Masjid, CCTV, Jalur Telepon, Keamanan","rumah","hos8876269",3,4,72,110,1,"shm - sertifikat hak milik","2200 mah",0,0,2,0,2022,"baru","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos9169784/#qid~e2fd375c-9055-42a6-a2aa-920eb4f1b090",6.8e+08,"Rumah Siap Huni Akses 2 Mobil Ke Pintu Tol di Pancoran Mas","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829," Ac,  Jogging Track, Track Lari,  CCTV, Taman, AC,  Masjid, CCTV, Jalur Telepon,  Keamanan","rumah","hos9169784",2,2,60,70,1,"shm - sertifikat hak milik","2200 mah",0,0,2,0,2022,"baru","",1,"semi furnished",NA
"https://www.rumah123.com/properti/depok/hos10395994/#qid~e2fd375c-9055-42a6-a2aa-920eb4f1b090",2.75e+09,"Rumah Asri Siap Huni Di Dalam Perumahan Yang Nyaman Di Cinere","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Tempat Jemuran, Taman, Keamanan 24 jam","rumah","hos10395994",3,3,187,200,2,"shm - sertifikat hak milik","lainnya mah",0,0,NA,NA,NA,"bagus","",0,"semi furnished",NA
"https://www.rumah123.com/properti/depok/hos11159073/#qid~e2fd375c-9055-42a6-a2aa-920eb4f1b090",1.65e+09,"Rumah 2 Lantai Furnished di Jl Musholla At Taqwa","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Tempat Jemuran, Track Lari,  One Gate System, Kitchen Set, Keamanan 24 jam,  Taman, Taman, Wastafel,  Pemanas Air, Jalur Telepon","rumah","hos11159073",3,3,78,110,0,"shm - sertifikat hak milik","3500 mah",0,0,2,NA,NA,"","",0,"furnished",NA
"https://www.rumah123.com/properti/depok/hos10023073/#qid~e2fd375c-9055-42a6-a2aa-920eb4f1b090",2.28e+09,"Rumah 2 Lantai Harga Terbaik di Yve Habitat Strategis Bisa Kpr","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos10023073",2,2,120,83,0,"shm - sertifikat hak milik","2200 mah",0,0,2,NA,NA,"","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11099561/#qid~e2fd375c-9055-42a6-a2aa-920eb4f1b090",1.5e+09,"Rumah Di Cinere Perumahan Elit Jual Cepaaat Murahh Siapa Cepat Dia Dapat","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829," Jalur Telepon,  Jogging Track, Masjid,  Taman, Keamanan","rumah","hos11099561",3,3,120,140,1,"shm - sertifikat hak milik","2200 mah",1,1,2,5,2017,"bagus sekali","selatan",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos9595567/#qid~fafcda64-9515-4f34-9a72-7e4ac7b4b122",1.65e+09,"Rumah cantik strategis","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829," Ac, Jalur Telepon, Taman,  Keamanan","rumah","hos9595567",2,2,108,150,2,"shm - sertifikat hak milik","lainnya mah",1,1,2,6,2016,"bagus","utara",0,"",NA
"https://www.rumah123.com/properti/depok/hos10909790/#qid~fafcda64-9515-4f34-9a72-7e4ac7b4b122",1.2e+09,"Rumah asri","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos10909790",2,2,132,90,1,"shm - sertifikat hak milik","2200 mah",1,1,1,17,2005,"bagus","selatan",1,"",NA
"https://www.rumah123.com/properti/depok/hos11368517/#qid~301ea5dd-df49-4a64-88fd-05d552c9592d",1.35e+09,"Rumah baru dalam cluster seberang mall Cinere","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Tempat Jemuran, Keamanan, Wastafel","rumah","hos11368517",3,3,80,138,2,"shm - sertifikat hak milik","2200 mah",1,1,2,0,2022,"baru","timur",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11368307/#qid~4cce2ebc-cf19-4411-bf73-05c877ef7c15",5.25e+08,"Rumah modern termurah di kawasan cinere, akses mudah kemana2","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829," Jalur Telepon,  Jogging Track, Tempat Jemuran, Track Lari,  Taman, Ac, Taman, Wastafel, Lapangan Voli, AC,  Masjid,  Kolam Ikan, Jalur Telepon,  Keamanan","rumah","hos11368307",2,1,75,36,1,"shm - sertifikat hak milik","1300 mah",0,0,1,0,2022,"baru","selatan",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11365809/#qid~5d165fc3-c246-4b4f-9ad2-ec378cfc055a",2.13e+09,"Rumah Mewah Gandul Cinere dekat TOL Andara Brigif Depok","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Free kitchen set","rumah","hos11365809",3,2,120,91,0,"shm - sertifikat hak milik","lainnya mah",0,0,2,0,2022,"unfurnished","",2,"baru",NA
"https://www.rumah123.com/properti/depok/hos11365822/#qid~9d33a35c-03af-4db1-8564-7eaf91b3425e",1.45e+09,"Rumah Ready Semi Tropical Dekat Tol Andara Pangkalan Jati Cinere Depok","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Canopy, Carport 1 mobil","rumah","hos11365822",2,2,56,93,0,"shm - sertifikat hak milik","lainnya mah",0,0,2,1,2021,"unfurnished","",1,"baru",NA
"https://www.rumah123.com/properti/depok/hos11365835/#qid~9d33a35c-03af-4db1-8564-7eaf91b3425e",1.48e+09,"Hunian Bisa Custom Dekat Exit Tol Andara Pangkalan Jati Cinere Depok","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"AC 2 unit,  Canopy, Carport 1 mobil","rumah","hos11365835",3,2,62,73,0,"shm - sertifikat hak milik","lainnya mah",0,0,2,0,2022,"unfurnished","",1,"baru",NA
